order_id,customer_id,order_date,Order Status,Subtotal (inc tax),sub_total,Tax Total,Shipping Cost (inc tax),Shipping Cost (ex tax),Ship Method,Order Total (inc tax),order_total,total_quantity,Date Shipped,city,state,zip,Product Details,Coupon Details
3941,1590,12/12/2019,Shipped,748,748,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,598.4,598.4,9,13/12/2019,Williamsville,NY,14231,"Product ID: 658, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Black, Size: M, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 1, Product SKU: 802-SlateGray-M, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Slate Gray, Size: M, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 1, Product SKU: 802-ChiliPepperRed-M, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Chili Pepper Red, Size: M, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 1, Product SKU: 802-Ivory-M, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Ivory, Size: M, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 1, Product SKU: 802-Black-S, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Black, Size: S, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 1, Product SKU: 802-SlateGray-S, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Slate Gray, Size: S, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 1, Product SKU: 802-Bluestone-S, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Bluestone, Size: S, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 660, Product Qty: 1, Product SKU: 402-ChiliPepperRed-M, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Chili Pepper Red, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 664, Product Qty: 1, Product SKU: 302-Bluestone-M, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Bluestone, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 149.60"
3949,1654,19/12/2019,Shipped,86.13,80,4.9,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,68.9,64,1,19/12/2019,Denver,CO,80246,"Product ID: 664, Product Qty: 1, Product SKU: 302-Black-XS, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XS, Product Unit Price: 86.13, Product Total Price: 86.13","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 16.00"
3952,1435,20/12/2019,Shipped,82.33,80,1.86,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,65.86,64,1,20/12/2019,Denver,CO,80210-3023,"Product ID: 667, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: Black, Size: M, Product Unit Price: 82.33, Product Total Price: 82.33","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 16.00"
3940,869,11/12/2019,Shipped,84,84,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,67.2,67.2,1,11/12/2019,Portland,OR,97201,"Product ID: 658, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Black, Size: M, Product Unit Price: 84.00, Product Total Price: 84.00","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 16.80"
3950,1315,19/12/2019,Shipped,84,84,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,67.2,67.2,1,20/12/2019,Egg Harbor,WI,54209,"Product ID: 658, Product Qty: 1, Product SKU: 802-Black-S, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Black, Size: S, Product Unit Price: 84.00, Product Total Price: 84.00","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 16.80"
3935,1571,5/12/2019,Shipped,160,160,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,128,128,2,6/12/2019,"Northbrook, IL",IL,60062,"Product ID: 660, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 660, Product Qty: 1, Product SKU: 402-Ivory-M, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Ivory, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 32.00"
3937,1104,7/12/2019,Shipped,160,160,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,128,128,2,9/12/2019,Syracuse,NY,13214,"Product ID: 667, Product Qty: 1, Product SKU: 202-Black-S, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: Black, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 667, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: Black, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 32.00"
3951,1453,19/12/2019,Shipped,164,164,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,131.2,131.2,2,20/12/2019,Danbury,NC,27016-7337,"Product ID: 658, Product Qty: 1, Product SKU: 802-White-L, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: White, Size: L, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 660, Product Qty: 1, Product SKU: 402-White-L, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 32.80"
3934,1453,5/12/2019,Shipped,168,168,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,134.4,134.4,2,5/12/2019,Danbury,NC,27016-7337,"Product ID: 658, Product Qty: 1, Product SKU: 802-Ivory-L, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Ivory, Size: L, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 1, Product SKU: 802-Black-L, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Black, Size: L, Product Unit Price: 84.00, Product Total Price: 84.00","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 33.60"
3946,1451,16/12/2019,Shipped,246.98,240,5.58,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,197.58,192,3,16/12/2019,Breckenridge,CO,80424,"Product ID: 662, Product Qty: 1, Product SKU: 230-Black-L, Product Name: Basic Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: L, Product Unit Price: 82.33, Product Total Price: 82.33|Product ID: 662, Product Qty: 1, Product SKU: 230-White-L, Product Name: Basic Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 82.33, Product Total Price: 82.33|Product ID: 662, Product Qty: 1, Product SKU: 230-SlateGray-L, Product Name: Basic Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Slate Gray, Size: L, Product Unit Price: 82.33, Product Total Price: 82.33","Coupon Code: December, Coupon Name: 20% off December 2019, Coupon Value: 48.00"
3409,2,27/03/2018,Shipped,90.3,84,0.15,0,0,Free Shipping,2.15,2,1,2/4/2018,Denver,CO,80224,"Product ID: 648, Product Qty: 1, Product SKU: 9001-Black-M, Product Name: Men's Crew Neck, Short Sleeve, Black, Product Weight: 0.4500, Product Variation Details: Size: M, Product Unit Price: 90.30, Product Total Price: 90.30","Coupon Code: doug, Coupon Name: doug, Coupon Value: 82.00"
4034,1390,25/04/2020,Shipped,69,69,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,55.2,55.2,1,27/04/2020,Los Altos,CA,94024,"Product ID: 657, Product Qty: 1, Product SKU: 1001-White-S, Product Name: High Neck Tank, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 69.00, Product Total Price: 69.00","Coupon Code: earthday2020, Coupon Name: earthday2020, Coupon Value: 13.80"
4033,1641,23/04/2020,Shipped,74,74,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,59.2,59.2,1,23/04/2020,Boerne,TX,78006,"Product ID: 669, Product Qty: 1, Product SKU: 201-White-L, Product Name: Scoop Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: earthday2020, Coupon Name: earthday2020, Coupon Value: 14.80"
4028,545,20/04/2020,Shipped,80,80,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,64,64,1,20/04/2020,raleigh,NC,27609,"Product ID: 667, Product Qty: 1, Product SKU: 202-Black-XL, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: earthday2020, Coupon Name: earthday2020, Coupon Value: 16.00"
4029,9016,20/04/2020,Shipped,139,139,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,111.2,111.2,2,20/04/2020,Santa Fe,NM,87507,"Product ID: 603, Product Qty: 1, Product SKU: 501-FuchsiaPurple-M, Product Name: Tank, Pink, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 65.00, Product Total Price: 65.00|Product ID: 661, Product Qty: 1, Product SKU: 501-Ivory-M, Product Name: Tank, Product Weight: 0.3500, Product Variation Details: Color: Ivory, Size: M, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: earthday2020, Coupon Name: earthday2020, Coupon Value: 27.80"
4035,658,25/04/2020,Shipped,143,143,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,114.4,114.4,2,27/04/2020,juno beach,FL,33408,"Product ID: 657, Product Qty: 1, Product SKU: 1001-Black-XS, Product Name: High Neck Tank, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XS, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 661, Product Qty: 1, Product SKU: 501-White-XS, Product Name: Tank, Product Weight: 0.3500, Product Variation Details: Color: White, Size: XS, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: earthday2020, Coupon Name: earthday2020, Coupon Value: 28.60"
4031,1659,20/04/2020,Shipped,158,158,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,126.4,126.4,2,21/04/2020,atherton,CA,94027,"Product ID: 655, Product Qty: 2, Product SKU: 801-White-M, Product Name: Turtleneck Tank, Product Weight: 0.3500, Product Variation Details: Color: White, Size: M, Product Unit Price: 79.00, Product Total Price: 158.00","Coupon Code: earthday2020, Coupon Name: earthday2020, Coupon Value: 31.60"
907,602,26/09/2012,Shipped,144,144,0,5.5,5.5,Ship by Weight,5.5,5.5,2,28/09/2012,New HOpe,PA,18938,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-S, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-S, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 75.00, Product Total Price: 75.00","Coupon Code: ESPY10858, Coupon Name: ESPY10858, Coupon Value: 144.00"
1091,697,19/02/2013,Shipped,159,159,0,8.35,8.35,Ship by Weight,17.35,17.35,3,19/02/2013,Los Angeles,CA,90038,"Product ID: 512, Product Qty: 1, Product SKU: 601-Black-M, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-L, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: L, Product Unit Price: 22.00, Product Total Price: 22.00|Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-M, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 75.00, Product Total Price: 75.00","Coupon Code: ESPY12561, Coupon Name: ESPY12561, Coupon Value: 150.00"
1517,914,20/08/2014,Shipped,140,140,0,5.5,5.5,Ship by Weight,5.5,5.5,2,21/08/2014,Bronxville,NY,10708,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-S, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 71.00","Coupon Code: ESPY13947, Coupon Name: ESPY13947, Coupon Value: 140.00"
2055,1172,7/7/2015,Shipped,131,131,0,5.5,5.5,Ship by Weight,5.5,5.5,2,8/7/2015,Woodland Hills,CA,91367,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 603, Product Qty: 1, Product SKU: 501-Fuchsia Purple-M, Product Name: Tank, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00","Coupon Code: ESPY14606, Coupon Name: ESPY14606, Coupon Value: 131.00"
866,576,10/8/2012,Shipped,155,155,0,5.5,5.5,Ship by Weight,10.5,10.5,3,13/08/2012,floral park,NY,11002,"Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-M, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 22.00, Product Total Price: 22.00|Product ID: 551, Product Qty: 1, Product SKU: 901-Black-M, Product Name: Racerback Tank, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00","Coupon Code: ESPY15243, Coupon Name: ESPY15243, Coupon Value: 150.00"
1518,915,20/08/2014,Shipped,148,148,0,5.5,5.5,Ship by Weight,5.5,5.5,2,21/08/2014,Long Beach,CA,90803,"Product ID: 512, Product Qty: 1, Product SKU: 601-Black-M, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 592, Product Qty: 1, Product SKU: 2001-Navy-M, Product Name: Droop Neck, Tank, Navy, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 86.00, Product Total Price: 86.00","Coupon Code: ESPY16963, Coupon Name: ESPY16963, Coupon Value: 148.00"
1505,909,10/8/2014,Shipped,146,146,0,8.35,8.35,Ship by Weight,8.35,8.35,4,11/8/2014,Simi Valley,CA,93063,"Product ID: 513, Product Qty: 1, Product SKU: 601-White-S, Product Name: Camisole, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 520, Product Qty: 1, Product SKU: 1031-White-M, Product Name: Thong, White, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 526, Product Qty: 1, Product SKU: 1020-White-M, Product Name: Lace Trim Boyshort, White, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 546, Product Qty: 1, Product SKU: 601-Natural-S, Product Name: Camisole, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00","Coupon Code: ESPY17072, Coupon Name: ESPY17072, Coupon Value: 146.00"
1544,934,29/09/2014,Shipped,144,144,0,8.35,8.35,Ship by Weight,8.35,8.35,4,30/09/2014,Renton,WA,98055,"Product ID: 512, Product Qty: 1, Product SKU: 601-Black-S, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 513, Product Qty: 1, Product SKU: 601-White-S, Product Name: Camisole, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 520, Product Qty: 1, Product SKU: 1031-White-S, Product Name: Thong, White, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 521, Product Qty: 1, Product SKU: 1031-Black-S, Product Name: Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 10.00, Product Total Price: 10.00","Coupon Code: ESPY18075, Coupon Name: ESPY18075, Coupon Value: 144.00"
862,572,6/8/2012,Shipped,188,188,0,8.35,8.35,Ship by Weight,46.35,46.35,3,8/8/2012,Los Angeles,CA,90069,"Product ID: 541, Product Qty: 1, Product SKU: 1060-Shell Pink-M/L, Product Name: Robe, Shell Pink, Product Weight: 1.0000, Product Variation Details: Size: M/L, Product Unit Price: 64.00, Product Total Price: 64.00|Product ID: 546, Product Qty: 1, Product SKU: 601-Natural-S, Product Name: Camisole, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 565, Product Qty: 1, Product SKU: 301-Navy-S, Product Name: V-Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00","Coupon Code: ESPY18704, Coupon Name: ESPY18704, Coupon Value: 150.00"
1169,743,1/7/2013,Shipped,143,143,0,5.5,5.5,Ship by Weight,5.5,5.5,3,2/7/2013,saint petersburg,FL,33704,"Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-S, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 22.00, Product Total Price: 22.00|Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-M, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 22.00, Product Total Price: 22.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-S, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 99.00, Product Total Price: 99.00","Coupon Code: ESPY18733, Coupon Name: ESPY18733, Coupon Value: 143.00"
